customer_id,signup_date,customer_age,country,region,city,industry,company_size,subscription_plan,contract_type,contract_length_months,monthly_recurring_revenue,payment_method,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_segment,customer_lifetime_value,customer_acquisition_cost,acquisition_channel,acquisition_month,is_active,churn,last_transaction_date,days_since_last_transaction,frequency_score,monetary_score,average_transaction_value,total_transactions,total_revenue,total_profit,customer_profitability,risk_score
CUST_010909,2023-03-02,50,UK,Europe,Sanchezport,Healthcare,Mid-Market,Professional,Annual,12,521.69,Credit Card,5.0,65.6,18.6,8.0,13.5,21,Core,4905.02,4934.87,Outbound Sales,2023-03,1,0,2024-11-16,45,3,4,739.4,16,11830.36,9663.32,High,9.2
CUST_010910,2022-02-12,61,USA,North America,West Paul,Finance,Startup,Enterprise,Monthly,1,1107.85,ACH,5.0,48.8,22.5,-14.0,0.2,34,Core,3114.46,270.17,Paid Social,2022-02,1,0,2024-11-02,59,3,5,1638.48,16,26215.74,22568.5,Top,35.5
CUST_010911,2024-03-25,29,Germany,Europe,Port Claudiamouth,Retail,Small Business,Professional,Monthly,1,124.92,ACH,8.0,50.3,15.3,-4.0,3.3,9,Core,429.88,157.55,Referral,2024-03,1,0,2024-12-18,13,5,3,227.73,20,4554.57,3648.53,High,28.1
CUST_010912,2023-01-28,65,USA,North America,Thomaston,Retail,Small Business,Professional,Annual,12,125.57,Credit Card,2.0,57.8,6.5,11.0,10.1,23,Core,343.12,691.88,Outbound Sales,2023-01,1,0,2024-11-15,46,3,3,184.97,15,2774.52,2102.4,Medium,32.9
CUST_010913,2024-09-17,50,Germany,Europe,South Brentbury,Finance,Mid-Market,Professional,Annual,12,350.29,Credit Card,3.0,66.3,19.1,13.0,8.8,3,Core,2878.06,3728.3,Paid Search,2024-09,0,1,2024-10-18,74,3,4,630.48,16,10087.71,8289.81,High,11.1
CUST_010914,2024-08-26,52,USA,North America,North Scottstad,Retail,Small Business,Professional,Multi-Year,24,165.58,Invoice,4.0,53.5,16.8,11.0,12.6,4,Core,401.99,166.46,Referral,2024-08,1,0,2024-12-25,6,4,3,307.17,18,5529.1,4465.35,High,36.0
CUST_010915,2022-08-03,39,UK,Europe,South Jamesberg,Other,Startup,Basic,Annual,12,35.37,ACH,2.0,45.2,16.1,7.0,3.8,28,Core,86.58,62.24,Organic Search,2022-08,1,0,2024-11-20,41,5,2,56.06,22,1233.22,760.09,Low,39.3
CUST_010916,2022-09-20,34,Germany,Europe,West Cynthialand,Other,Mid-Market,Professional,Multi-Year,24,429.85,PayPal,4.0,44.9,17.1,4.0,14.9,27,Champion,2455.05,1631.91,Paid Search,2022-09,1,0,2024-11-17,44,4,4,560.56,17,9529.6,7805.8,High,14.9
CUST_010917,2023-11-18,36,UK,Europe,North Rita,Manufacturing,Small Business,Professional,Multi-Year,24,148.57,Credit Card,4.0,45.8,8.7,7.0,13.5,13,Core,269.99,125.15,Organic Search,2023-11,0,1,2024-03-14,292,4,3,214.21,18,3855.76,3086.18,Medium,47.6
CUST_010918,2024-02-21,57,USA,North America,West Cynthia,Technology,Startup,Basic,Annual,12,32.77,Credit Card,3.0,53.7,14.3,17.0,5.5,10,Core,73.38,101.29,Referral,2024-02,1,0,2024-12-17,14,5,2,58.88,19,1118.75,670.63,Low,42.2
CUST_010919,2023-04-21,30,Australia,APAC,Morganland,Healthcare,Enterprise,Enterprise,Annual,12,10981.44,Credit Card,0.0,86.6,24.2,56.0,16.8,20,Strategic,652611.29,13672.64,Paid Search,2023-04,1,0,2024-11-21,40,3,5,15547.56,16,248761.01,209171.39,Top,1.4
CUST_010920,2024-05-14,53,Germany,Europe,Robertsonmouth,Real Estate,Small Business,Basic,Monthly,1,53.95,Credit Card,5.0,62.5,20.5,9.0,2.1,7,Low Engagement,332.18,553.2,Partnership,2024-05,1,0,2024-12-13,18,1,2,98.78,13,1284.1,962.57,Medium,15.9
CUST_010921,2024-02-09,22,UK,Europe,Kingland,Finance,Mid-Market,Professional,Annual,12,383.42,Credit Card,8.0,52.9,13.9,4.0,10.7,10,Core,1168.58,5012.2,Outbound Sales,2024-02,0,1,2024-11-01,60,1,4,618.66,11,6805.27,5668.9,High,29.3
CUST_010922,2023-06-12,67,UK,Europe,Josephborough,Other,Small Business,Business,Monthly,1,476.47,ACH,0.0,41.4,10.4,15.0,0.0,18,Core,1758.19,728.33,Outbound Sales,2023-06,0,1,2024-07-19,165,3,4,738.22,15,11073.32,9149.92,High,27.1
CUST_010923,2022-04-18,61,USA,North America,Lake James,Finance,Mid-Market,Professional,Annual,12,373.08,Wire Transfer,1.0,59.7,18.3,38.0,7.8,32,Champion,8189.99,1070.41,Organic Search,2022-04,1,0,2024-11-03,58,4,4,482.01,17,8194.23,6817.3,High,4.2
CUST_010924,2024-06-08,49,Canada,North America,Wardtown,Real Estate,Mid-Market,Basic,Annual,12,133.52,ACH,1.0,65.4,21.8,24.0,9.3,6,Core,1360.7,843.44,Referral,2024-06,1,0,2024-12-16,15,1,3,245.04,13,3185.54,2603.5,Medium,8.9
CUST_010925,2023-02-12,45,India,APAC,New Matthew,Technology,Small Business,Business,Monthly,1,559.87,Credit Card,3.0,59.4,26.0,-32.0,2.9,22,Core,2183.27,600.58,Partnership,2023-02,0,1,2023-06-29,551,2,4,747.14,14,10459.92,8752.49,High,24.9
CUST_010926,2024-08-09,29,Canada,North America,West Rebeccamouth,Finance,Enterprise,Enterprise,Multi-Year,24,6704.56,ACH,5.0,75.3,27.5,51.0,19.2,4,Strategic,300960.25,27345.23,Paid Search,2024-08,1,0,2024-12-24,7,5,5,10534.93,19,200163.7,160875.49,Top,1.8
CUST_010927,2023-09-12,62,Germany,Europe,South Deborahville,Manufacturing,Small Business,Professional,Annual,12,144.55,Wire Transfer,5.0,53.9,16.5,16.0,9.1,15,Core,474.35,642.36,Paid Search,2023-09,1,0,2024-12-09,22,5,3,227.65,21,4780.69,3756.35,High,27.7
CUST_010928,2024-01-26,25,Germany,Europe,Jessicaside,Real Estate,Mid-Market,Enterprise,Annual,12,3237.06,Credit Card,3.0,99.1,31.0,38.0,10.8,11,Champion,60155.37,2100.5,Partnership,2024-01,1,0,2024-12-15,16,4,5,5312.92,17,90319.72,74784.05,Top,4.8
CUST_010929,2024-09-05,28,USA,North America,New Brian,Retail,Mid-Market,Business,Annual,12,850.81,Credit Card,4.0,82.3,22.8,51.0,4.9,3,Core,25285.01,2337.25,Paid Search,2024-09,1,0,2024-12-22,9,3,5,1805.22,16,28883.44,24289.72,Top,3.2
CUST_010930,2024-08-29,54,USA,North America,Gregoryport,Technology,Startup,Basic,Monthly,1,26.63,Invoice,4.0,70.4,24.5,8.0,0.8,4,New / Onboarding,156.31,235.19,Paid Search,2024-08,0,1,2024-10-16,76,3,1,50.29,16,804.65,474.26,Low,16.9
CUST_010931,2023-07-28,64,UK,Europe,East Christopher,Real Estate,Small Business,Professional,Multi-Year,24,101.78,Credit Card,6.0,58.1,15.2,-3.0,20.5,17,Low Engagement,371.17,168.39,Referral,2023-07,1,0,2024-11-24,37,2,2,148.41,14,2077.75,1502.69,Medium,21.8
CUST_010932,2023-02-05,38,UK,Europe,Lake Ginaport,Retail,Enterprise,Enterprise,Annual,12,7635.52,Credit Card,3.0,94.9,31.0,68.0,11.0,22,Strategic,295461.43,3923.3,Referral,2023-02,1,0,2024-11-19,42,4,5,11575.95,17,196791.16,166730.66,Top,2.3
CUST_010933,2024-06-27,49,USA,North America,New Brandi,Technology,Startup,Professional,Annual,12,108.66,ACH,4.0,40.4,15.2,1.0,4.6,6,New / Onboarding,198.59,375.37,Outbound Sales,2024-06,1,0,2024-12-23,8,5,3,203.12,19,3859.33,3096.77,Medium,52.2
CUST_010934,2023-09-24,67,Canada,North America,Williamport,Finance,Startup,Professional,Annual,12,71.66,Credit Card,2.0,32.1,10.6,14.0,5.4,15,Core,110.77,63.27,Organic Search,2023-09,0,1,2024-09-01,121,4,2,113.03,17,1921.53,1421.57,Medium,61.2
CUST_010935,2023-01-15,63,USA,North America,West Adamland,Manufacturing,Small Business,Business,Monthly,1,292.91,Credit Card,4.0,54.1,29.6,16.0,1.3,23,Core,1615.1,222.5,Organic Search,2023-01,1,0,2024-11-10,51,2,3,431.1,14,6035.44,4813.62,High,17.9
CUST_010936,2024-09-27,64,Germany,Europe,Port William,Finance,Startup,Basic,Annual,12,26.54,Credit Card,2.0,62.8,15.9,-7.0,4.9,3,New / Onboarding,79.12,526.2,Outbound Sales,2024-09,0,1,2024-10-29,63,2,1,51.52,14,721.29,480.99,Low,31.9
CUST_010937,2023-01-23,25,Other,MEA,Heatherfurt,Real Estate,Mid-Market,Business,Monthly,1,834.05,Wire Transfer,7.0,39.4,11.0,-12.0,5.1,23,Champion,2307.62,827.95,Referral,2023-01,1,0,2024-11-22,39,5,5,1215.32,20,24306.33,20353.1,Top,34.3
CUST_010938,2022-04-19,65,USA,North America,New David,Finance,Startup,Professional,Monthly,1,104.19,Invoice,6.0,35.5,11.4,-28.0,3.7,32,Core,181.11,390.01,Outbound Sales,2022-04,1,0,2024-11-12,49,5,3,156.18,19,2967.48,2288.3,Medium,55.4
CUST_010939,2022-04-04,39,UK,Europe,South Marc,Retail,Startup,Basic,Monthly,1,40.28,ACH,3.0,46.5,13.4,1.0,0.0,32,Low Engagement,287.71,163.08,Paid Social,2022-04,1,0,2024-10-18,74,1,1,60.85,13,791.03,552.24,Low,14.0
CUST_010940,2024-03-02,27,Germany,Europe,North Mariatown,Technology,Mid-Market,Business,Multi-Year,24,1429.92,Wire Transfer,2.0,61.0,13.1,31.0,13.7,9,Core,11321.29,3074.23,Paid Social,2024-03,1,0,2024-12-13,18,3,5,2281.22,16,36499.48,30359.73,Top,10.9
CUST_010941,2024-04-02,43,USA,North America,South Kevinton,Retail,Startup,Basic,Monthly,1,25.76,Credit Card,3.0,53.6,12.9,5.0,1.6,8,Low Engagement,69.45,166.92,Paid Search,2024-04,1,0,2024-12-15,16,1,1,45.54,11,500.97,316.84,Low,36.5
CUST_010942,2023-05-29,29,USA,North America,North Christine,Healthcare,Small Business,Basic,Monthly,1,54.62,Invoice,1.0,100.0,28.1,22.0,1.3,19,Core,945.79,362.93,Partnership,2023-05,1,0,2024-10-20,72,3,2,91.22,15,1368.33,1023.76,Medium,5.7
CUST_010943,2023-06-07,38,Australia,APAC,Jacquelinechester,Healthcare,Mid-Market,Enterprise,Annual,12,3583.71,Credit Card,4.0,79.3,17.1,2.0,11.5,18,Champion,29640.97,1075.99,Referral,2023-06,1,0,2024-11-28,33,4,5,5308.8,17,90249.54,75172.61,Top,10.7
CUST_010944,2023-06-27,52,Australia,APAC,Powellport,Healthcare,Mid-Market,Business,Monthly,1,1032.7,Credit Card,4.0,76.7,27.9,32.0,5.9,18,Core,9167.65,3448.07,Paid Social,2023-06,1,0,2024-10-28,64,1,4,1596.99,8,12775.95,10811.59,High,10.6
CUST_010945,2024-04-17,64,Canada,North America,Lake Amymouth,Technology,Mid-Market,Professional,Annual,12,396.5,ACH,6.0,73.4,17.3,-1.0,9.1,8,Champion,2883.35,898.9,Organic Search,2024-04,1,0,2024-12-14,17,4,4,682.06,18,12277.16,10133.99,High,12.5
CUST_010946,2022-06-29,27,Other,MEA,Port Carol,Technology,Startup,Basic,Monthly,1,29.07,Credit Card,6.0,27.0,11.1,-12.0,0.0,30,At Risk,35.98,94.6,Organic Search,2022-06,0,1,2024-01-25,341,5,1,39.19,21,823.02,383.41,Low,80.8
CUST_010947,2024-10-14,38,Other,LATAM,Lake Paul,Finance,Startup,Basic,Monthly,1,24.81,PayPal,7.0,56.9,14.0,-34.0,2.2,2,New / Onboarding,48.14,76.68,Organic Search,2024-10,0,1,2024-12-12,19,4,1,55.06,18,991.11,595.08,Low,50.4
CUST_010948,2023-02-21,48,India,APAC,Stacyville,Technology,Startup,Basic,Monthly,1,25.61,Credit Card,3.0,56.1,17.2,27.0,0.2,22,Core,78.64,77.05,Organic Search,2023-02,1,0,2024-11-24,37,4,1,44.06,18,792.99,464.64,Low,32.5
CUST_010949,2024-11-30,66,USA,North America,Collinsview,Technology,Startup,Professional,Monthly,1,92.85,Credit Card,3.0,60.2,14.7,2.0,4.0,1,New / Onboarding,246.23,103.29,Referral,2024-11,1,0,2024-12-28,3,1,2,195.15,13,2536.89,2035.64,Medium,36.2
CUST_010950,2022-12-20,41,USA,North America,West Jamesberg,Other,Small Business,Professional,Multi-Year,24,159.36,ACH,1.0,60.0,17.2,11.0,12.7,24,Core,662.48,333.22,Partnership,2022-12,1,0,2024-11-25,36,5,3,223.77,22,4922.88,3809.3,High,21.0
CUST_010951,2024-06-24,57,Germany,Europe,New Diamondville,Finance,Small Business,Enterprise,Annual,12,1341.59,Credit Card,3.0,74.6,19.2,10.0,7.9,6,Core,12233.71,823.84,Paid Social,2024-06,1,0,2024-12-15,16,1,5,2692.16,13,34998.13,29873.06,Top,10.1
CUST_010952,2023-02-22,39,Canada,North America,East Bryanmouth,Finance,Small Business,Professional,Annual,12,143.18,PayPal,3.0,78.5,21.7,63.0,5.8,22,Core,1798.34,843.02,Paid Social,2023-02,1,0,2024-11-27,34,5,3,220.97,19,4198.42,3314.69,High,7.5
CUST_010953,2022-08-10,56,USA,North America,East Curtis,Healthcare,Startup,Basic,Annual,12,36.28,Credit Card,3.0,73.6,30.0,7.0,7.5,28,Core,254.23,70.01,Organic Search,2022-08,1,0,2024-11-01,60,3,1,48.96,15,734.33,385.83,Low,13.2
CUST_010954,2024-09-06,62,USA,North America,Pooleside,Retail,Small Business,Professional,Monthly,1,149.38,Credit Card,3.0,49.5,15.3,18.0,0.0,3,Core,480.32,181.74,Content Marketing,2024-09,1,0,2024-12-26,5,3,3,296.77,15,4451.52,3581.08,High,31.1
CUST_010955,2024-08-26,21,India,APAC,East Keith,Retail,Startup,Business,Monthly,1,260.46,PayPal,5.0,56.0,11.8,-14.0,0.0,4,At Risk,369.45,128.09,Partnership,2024-08,0,1,2024-10-03,89,3,4,493.18,15,7397.77,6118.13,High,70.5
CUST_010956,2023-08-28,58,USA,North America,Sarahtown,Finance,Startup,Basic,Annual,12,38.54,Credit Card,4.0,75.0,28.2,18.0,6.6,16,Core,238.39,326.33,Paid Social,2023-08,1,0,2024-11-29,32,4,2,64.64,17,1098.8,671.54,Low,15.1
CUST_010957,2024-05-04,28,Other,MEA,East Nicole,Finance,Small Business,Business,Monthly,1,409.39,ACH,7.0,40.6,8.0,-24.0,2.3,7,Core,816.27,164.02,Organic Search,2024-05,1,0,2024-12-12,19,3,4,766.94,15,11504.13,9744.39,High,49.0
CUST_010958,2024-01-09,54,Canada,North America,Ralphfurt,Manufacturing,Small Business,Basic,Annual,12,45.15,PayPal,2.0,55.8,9.1,-12.0,8.5,11,Core,120.8,721.88,Outbound Sales,2024-01,1,0,2024-12-17,14,5,2,72.82,20,1456.41,1004.21,Medium,34.2
CUST_010959,2024-08-22,36,Germany,Europe,Bassbury,Other,Mid-Market,Business,Annual,12,877.3,Credit Card,3.0,85.3,29.6,27.0,8.6,4,Champion,23583.89,1184.21,Organic Search,2024-08,1,0,2024-12-25,6,4,5,1648.21,18,29667.71,24882.96,Top,3.4
CUST_010960,2023-06-02,70,USA,North America,North Wanda,Real Estate,Mid-Market,Professional,Annual,12,401.01,PayPal,3.0,66.2,15.6,27.0,7.9,18,Champion,5276.15,1688.06,Partnership,2023-06,1,0,2024-11-26,35,4,4,605.86,17,10299.59,8687.12,High,7.0
CUST_010961,2023-12-12,39,Canada,North America,Johnview,Technology,Mid-Market,Enterprise,Monthly,1,2744.99,Wire Transfer,2.0,82.9,24.9,10.0,4.1,12,Core,45386.99,2262.79,Paid Search,2023-12,1,0,2024-12-09,22,3,5,4895.74,16,78331.85,66229.79,Top,5.8
CUST_010962,2023-11-09,31,Germany,Europe,East Amanda,Manufacturing,Small Business,Basic,Annual,12,64.26,Credit Card,8.0,30.6,1.8,-25.0,7.4,13,At Risk,85.74,749.6,Outbound Sales,2023-11,1,0,2024-12-03,28,4,2,111.43,17,1894.36,1354.13,Medium,69.4
CUST_010963,2023-07-11,68,UK,Europe,Marshmouth,Technology,Startup,Professional,Monthly,1,110.23,Credit Card,3.0,45.4,22.1,-23.0,0.0,17,Core,420.73,87.35,Referral,2023-07,0,1,2023-08-18,501,4,2,155.6,17,2645.13,2104.08,Medium,26.2
CUST_010964,2024-09-18,32,UK,Europe,Cruzport,Manufacturing,Startup,Basic,Monthly,1,23.1,PayPal,7.0,32.9,14.9,-31.0,2.9,3,At Risk,29.99,231.34,Paid Search,2024-09,0,1,2024-12-18,13,3,1,47.7,15,715.47,434.8,Low,74.8
CUST_010965,2022-12-13,61,Canada,North America,New Samantha,Finance,Mid-Market,Business,Annual,12,873.96,ACH,3.0,80.2,19.3,30.0,7.8,24,Core,13657.48,1579.91,Organic Search,2022-12,1,0,2024-11-01,60,1,4,1294.65,13,16830.4,14187.04,Top,5.9
CUST_010966,2022-11-21,57,USA,North America,Lake Victoria,Retail,Startup,Enterprise,Monthly,1,820.74,ACH,0.0,77.6,25.6,11.0,2.5,25,Core,6453.4,163.38,Paid Search,2022-11,1,0,2024-10-31,61,1,4,1287.73,13,16740.47,14294.1,Top,12.4
CUST_010967,2024-01-26,67,India,APAC,Bowmanchester,Retail,Startup,Professional,Monthly,1,98.5,Credit Card,2.0,42.9,6.1,25.0,3.6,11,Core,215.32,177.2,Paid Search,2024-01,1,0,2024-12-12,19,4,3,175.54,17,2984.18,2331.58,Medium,44.1
CUST_010968,2024-03-30,68,India,APAC,Kentport,Manufacturing,Startup,Professional,Annual,12,78.09,Credit Card,3.0,33.4,13.2,-11.0,5.6,9,At Risk,102.96,167.02,Partnership,2024-03,0,1,2024-06-23,191,3,2,132.42,15,1986.24,1493.57,Medium,71.6
CUST_010969,2023-01-18,57,USA,North America,New Jaclynfort,Manufacturing,Startup,Professional,Monthly,1,58.26,Credit Card,4.0,40.0,12.3,-9.0,3.4,23,Core,103.08,266.45,Paid Search,2023-01,0,1,2023-05-20,591,4,2,74.12,18,1334.11,890.78,Low,54.6
CUST_010970,2023-08-15,43,India,APAC,Boyerland,Technology,Mid-Market,Enterprise,Monthly,1,4486.8,Invoice,1.0,64.4,15.4,61.0,4.4,16,Core,67021.58,2787.93,Paid Search,2023-08,1,0,2024-12-02,29,3,5,7247.69,16,115962.98,98152.86,Top,6.4
CUST_010971,2024-10-26,34,Germany,Europe,South Debraburgh,Manufacturing,Startup,Professional,Monthly,1,59.21,Credit Card,7.0,37.6,11.7,25.0,0.0,2,New / Onboarding,109.45,246.0,Paid Social,2024-10,1,0,2024-12-29,2,3,2,135.18,16,2162.84,1626.09,Medium,54.1
CUST_010972,2023-03-20,42,UK,Europe,Meganton,Education,Small Business,Business,Annual,12,540.81,ACH,10.0,36.9,3.0,26.0,3.0,21,Core,920.33,95.42,Organic Search,2023-03,1,0,2024-11-16,45,2,4,890.98,14,12473.72,10497.59,High,57.0
CUST_010973,2024-04-07,23,USA,North America,East Marissaton,Technology,Startup,Enterprise,Monthly,1,838.9,Credit Card,5.0,28.2,10.3,5.0,0.0,8,Champion,1628.93,198.69,Outbound Sales,2024-04,1,0,2024-12-14,17,5,5,1628.64,20,32572.77,27636.33,Top,51.5
CUST_010974,2024-06-01,51,USA,North America,Melissatown,Healthcare,Small Business,Professional,Multi-Year,24,148.57,ACH,3.0,56.8,22.3,-4.0,13.5,6,Core,553.94,210.26,Organic Search,2024-06,1,0,2024-12-15,16,3,3,253.28,16,4052.52,3156.21,High,23.2
CUST_010975,2023-10-07,30,UK,Europe,Levyberg,Education,Mid-Market,Enterprise,Annual,12,3430.17,PayPal,7.0,35.7,8.8,-8.0,7.5,14,Core,7719.97,1494.47,Partnership,2023-10,0,1,2024-02-07,328,3,5,5314.9,15,79723.51,67750.27,Top,41.1
CUST_010976,2024-10-19,70,USA,North America,Laurenberg,Retail,Startup,Basic,Monthly,1,27.14,ACH,5.0,31.8,5.9,-4.0,0.0,2,New / Onboarding,46.55,126.5,Paid Search,2024-10,1,0,2024-12-24,7,3,1,60.35,15,905.25,559.05,Low,58.3
CUST_010977,2024-05-29,32,UK,Europe,Joshuachester,Manufacturing,Mid-Market,Business,Annual,12,969.95,Credit Card,6.0,82.5,12.4,18.0,9.0,7,Core,7234.87,2340.85,Paid Social,2024-05,1,0,2024-12-13,18,1,4,1635.7,12,19628.45,16497.29,Top,12.2
CUST_010978,2023-10-16,54,USA,North America,Keithland,Retail,Startup,Professional,Annual,12,85.21,Credit Card,2.0,44.9,20.7,6.0,5.0,14,Core,404.75,123.44,Paid Social,2023-10,1,0,2024-12-08,23,4,3,157.21,18,2829.79,2118.54,Medium,20.0
CUST_010979,2024-01-19,61,Australia,APAC,Mcgeeside,Other,Small Business,Enterprise,Annual,12,1287.39,Credit Card,3.0,34.3,10.4,-11.0,4.9,11,Core,2714.65,429.95,Paid Search,2024-01,0,1,2024-06-20,194,3,5,1865.82,15,27987.37,23435.33,Top,45.1
CUST_010980,2024-04-26,46,Canada,North America,New Gregory,Other,Mid-Market,Enterprise,Multi-Year,24,4016.48,Invoice,1.0,84.1,26.9,19.0,14.9,8,Champion,46189.52,2413.93,Paid Search,2024-04,1,0,2024-12-19,12,4,5,6497.15,17,110451.53,91108.71,Top,7.4
CUST_010981,2024-02-07,36,Other,LATAM,Goodwinbury,Healthcare,Enterprise,Enterprise,Multi-Year,24,7909.44,Credit Card,3.0,87.3,28.6,55.0,12.8,10,Strategic,313501.44,9397.83,Content Marketing,2024-02,1,0,2024-12-09,22,2,5,12264.82,14,171707.43,144232.47,Top,2.2
CUST_010982,2024-09-09,68,USA,North America,Hollybury,Finance,Startup,Basic,Monthly,1,41.94,Credit Card,5.0,42.8,16.4,2.0,1.3,3,New / Onboarding,71.0,231.23,Paid Search,2024-09,0,1,2024-12-03,28,1,1,88.1,12,1057.18,772.95,Low,58.3
CUST_010983,2023-07-14,28,USA,North America,Port Andreahaven,Finance,Startup,Basic,Monthly,1,25.07,Invoice,4.0,47.9,12.8,-15.0,0.0,17,Low Engagement,50.85,61.15,Organic Search,2023-07,1,0,2024-11-16,45,1,1,40.71,11,447.78,258.63,Low,49.3
CUST_010984,2023-05-17,50,UK,Europe,South Deborah,Technology,Startup,Professional,Annual,12,97.71,PayPal,6.0,58.9,26.0,22.0,6.6,19,Core,219.38,224.41,Paid Search,2023-05,0,1,2023-12-30,367,5,3,152.65,20,3053.02,2235.28,Medium,41.6
CUST_010985,2023-02-11,27,USA,North America,Port Mary,Finance,Startup,Basic,Annual,12,26.72,Wire Transfer,2.0,36.4,5.9,10.0,6.7,22,Core,57.31,157.32,Partnership,2023-02,0,1,2023-12-29,368,3,1,35.27,16,564.38,290.16,Low,43.5
CUST_010986,2022-05-18,41,Canada,North America,Blackfort,Education,Startup,Professional,Annual,12,79.86,Credit Card,4.0,42.1,11.7,17.0,4.9,31,Core,276.17,130.44,Paid Search,2022-05,0,1,2023-10-27,431,4,2,101.62,18,1829.08,1364.06,Medium,27.5
CUST_010987,2022-05-30,50,USA,North America,West Henrybury,Education,Startup,Basic,Monthly,1,29.3,ACH,5.0,57.5,15.1,8.0,0.4,31,Core,74.07,45.27,Organic Search,2022-05,1,0,2024-11-14,47,4,1,45.42,18,817.54,488.3,Low,39.4
CUST_010988,2024-09-03,30,UK,Europe,Rebeccamouth,Real Estate,Small Business,Professional,Monthly,1,167.37,Wire Transfer,3.0,42.7,15.5,17.0,0.0,3,Core,797.0,321.35,Paid Social,2024-09,1,0,2024-12-18,13,1,3,305.64,9,2750.72,2223.79,Medium,21.0
CUST_010989,2024-04-15,42,Canada,North America,North Adriana,Technology,Enterprise,Enterprise,Annual,12,9523.84,Wire Transfer,3.0,87.0,27.0,3.0,11.3,8,Strategic,351985.25,4670.42,Organic Search,2024-04,1,0,2024-12-19,12,5,5,16182.14,21,339824.94,287207.57,Top,2.4
CUST_010990,2024-04-01,58,UK,Europe,Bethland,Education,Startup,Basic,Monthly,1,28.56,Credit Card,1.0,74.8,23.4,36.0,1.3,8,Core,240.93,101.27,Paid Social,2024-04,1,0,2024-12-11,20,3,1,49.46,16,791.29,426.21,Low,11.7
CUST_010991,2024-02-25,65,USA,North America,Lake Ronaldshire,Retail,Enterprise,Enterprise,Annual,12,10944.95,ACH,5.0,100.0,31.0,11.0,12.6,10,Strategic,597867.89,10156.64,Outbound Sales,2024-02,1,0,2024-12-11,20,4,5,18225.41,18,328057.44,272473.74,Top,1.6
CUST_010992,2024-08-19,67,Germany,Europe,Lake Christopher,Technology,Mid-Market,Enterprise,Multi-Year,24,4179.91,ACH,3.0,48.3,17.7,-2.0,12.9,4,Core,14277.26,2928.87,Paid Search,2024-08,0,1,2024-10-14,78,2,5,6732.34,14,94252.82,78443.13,Top,25.5
CUST_010993,2023-11-05,65,India,APAC,West John,Retail,Mid-Market,Business,Monthly,1,1008.58,Credit Card,3.0,70.6,31.0,-1.0,3.0,13,Champion,17163.55,567.9,Referral,2023-11,1,0,2024-12-07,24,5,5,1697.03,19,32243.63,26962.48,Top,5.7
CUST_010994,2024-09-03,65,USA,North America,Cortezstad,Education,Enterprise,Professional,Annual,12,928.08,ACH,2.0,96.3,23.4,45.0,10.6,3,Strategic,33188.14,10417.93,Outbound Sales,2024-09,1,0,2024-12-24,7,1,5,1853.54,13,24096.03,20055.15,Top,2.5
CUST_010995,2023-07-16,56,Germany,Europe,Port Taylortown,Finance,Mid-Market,Business,Multi-Year,24,799.23,ACH,0.0,68.2,27.9,40.0,17.5,17,Champion,21269.83,1109.46,Referral,2023-07,1,0,2024-12-06,25,5,4,1106.64,20,22132.83,17540.28,Top,3.1
CUST_010996,2024-10-12,33,USA,North America,Mendozatown,Other,Mid-Market,Professional,Multi-Year,24,439.12,Credit Card,1.0,67.1,24.5,4.0,14.3,2,Core,4135.45,917.05,Organic Search,2024-10,1,0,2024-12-26,5,3,4,863.19,16,13810.99,11446.36,High,9.1
CUST_010997,2024-05-01,66,UK,Europe,Ashleyshire,Retail,Small Business,Professional,Annual,12,117.94,ACH,5.0,65.3,19.1,25.0,7.0,7,Core,616.2,328.39,Paid Search,2024-05,1,0,2024-12-11,20,2,3,218.74,14,3062.4,2411.27,Medium,17.8
CUST_010998,2023-04-01,39,USA,North America,Gonzalezstad,Finance,Small Business,Professional,Annual,12,161.16,Credit Card,5.0,55.3,19.5,25.0,4.3,20,Core,1093.83,1789.83,Outbound Sales,2023-04,1,0,2024-11-29,32,4,3,259.47,18,4670.39,3753.09,High,14.1
CUST_010999,2024-01-15,32,Canada,North America,Graychester,Healthcare,Enterprise,Enterprise,Annual,12,8123.8,Credit Card,2.0,94.9,26.5,36.0,12.6,11,Strategic,417658.89,28813.88,Outbound Sales,2024-01,1,0,2024-12-15,16,4,5,13704.71,17,232980.1,195005.65,Top,1.7
CUST_011000,2023-12-20,44,USA,North America,Martinezland,Technology,Startup,Business,Monthly,1,184.97,ACH,7.0,24.4,8.7,-17.0,1.9,12,Core,356.49,297.2,Outbound Sales,2023-12,0,1,2024-01-20,346,1,3,278.86,13,3625.23,2886.62,Medium,50.9
CUST_011001,2022-11-05,57,Canada,North America,New Sarah,Retail,Startup,Basic,Monthly,1,23.6,PayPal,3.0,23.1,10.8,-36.0,0.8,25,At Risk,34.89,44.02,Referral,2022-11,0,1,2023-04-08,633,5,1,26.97,19,512.38,174.01,Low,67.1
CUST_011002,2024-02-06,50,Other,MEA,Rhondastad,Retail,Mid-Market,Business,Annual,12,952.32,Credit Card,3.0,74.8,28.0,8.0,11.7,10,Core,7441.58,2109.6,Paid Search,2024-02,1,0,2024-12-09,22,2,4,1521.29,14,21298.0,17624.0,Top,11.3
